ObsID,InterviewerNumber,ObsDate,Langue,RspID,AnneeNaissance,Age,sex,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,ADM3_CODE,ADM3_NAME,HoHSex,EduHoH,Nbre_membre,Nbre_enfant,OccupHoH,Television,house,roof,ToiletType,Water,Staples,Pulses,Dairy,Meat,Veg,Fruits,Fats,Sugars,Calcul_FCS,Niveau,Approv,LessExpensiveFood,BorrowOrHelp,ReduceNumMeals,RestrictConsumption,LimitPortionSize,Calcul_CSI,Score_CSI,ImpRicekg_raw,LocalRiceKG_raw,NiebeKG_raw,PalmOil1L_raw,Meat_price_raw,buyhowoften,buyhowoften_oil,FreeResponse,ImpRicekg_cln,LocalRiceKG_cln,NiebeKG_cln,Meat_price_cln,PalmOil1L_cln,rCSI,FCS,FCG
7847,5,23-12-2017 18:21:53,Malinke,61034D2521D,1968,49,M,GN04,Kankan,GN0404,Mandiana,GIN040412,Sansado,M,Aucun,21,8,Agriculture,Non,Case,Paille,Latrineapuit,Robinet,7,5,0,7,1,1,7,0,62.5,Acceptable,Propre production/jardins,7,1,2,5,3,29,Phase 3,6500,7000,7000,10000,22000,6/semaine,1/semaine,"il est très difficile de se nourrir dans notre localité actuellement, il a manqué de pluie cette année ce qui a fait que nos cultures n'ont pas donnée cette année.",6500,7000,7000,22000,10000,29,62.5,3
7848,6,23-12-2017 18:15:54,Francais,63635T3821A,1993,24,F,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Superieur,5,1,Personnel de sante,Oui,Maison en dur,Tole,Latrineabeton,Robinet,7,0,0,5,1,7,5,7,48,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,5000,6500,8000,10000,30000,1/mois,1/mois,le marché est dure ;nous souffrons beaucoup de la mal nutrution,5000,6500,8000,30000,10000,0,48,3
7849,4,23-12-2017 18:14:27,Guerze,77108G7461A,1968,49,M,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Secondaire,11,9,Personnel de sante,Non,Maison en banco,Tole,Latrineapuit,Forage,7,2,0,7,2,1,7,0,54.5,Acceptable,Propre production/jardins,1,0,2,1,0,6,Phase 2,6500,6500,7000,12000,35000,1/semaine,1/semaine,la situation est dure car les prix sont chères sur le marché et il ya aussi une rareté des denrées,6500,6500,7000,35000,12000,6,54.5,3
7850,7,23-12-2017 18:13:04,Francais,31182L2221D,1991,26,M,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Superieur,16,3,Commercant,Oui,Maison en dur,Tole,Latrineabeton,Robinet,7,2,0,7,2,7,7,7,64,Acceptable,Marche/Boutique,0,3,0,0,0,6,Phase 2,6500,6500,9000,12000,35000,1/mois,6/semaine,"la situation alimentaire est  passable  les gens ne mangent pas a leur faim et les prix sont chers sur le marché
",6500,6500,9000,35000,12000,6,64,3
7851,3,23-12-2017 18:12:01,Francais,00875U9221D,1960,57,M,GN04,Kankan,GN0401,Kankan,GIN040111,Sabadou Baranama,M,Secondaire,6,5,Elevage,Non,Maison en banco,Paille,Latrineabeton,Forage,7,1,2,7,5,1,7,0,62.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,6500,7000,10000,12000,22000,7/semaine,7/semaine,C’est difficile cette année car les prix sont exorbitants  sur le marché malgré que nous somme dans la période de récolte,6500,7000,10000,22000,12000,0,62.5,3
7852,2,23-12-2017 18:11:43,Malinke,65484F4021C,1968,49,M,GN04,Kankan,GN0405,Siguiri,GIN040501,Bankon,M,Primaire,7,3,Agriculture,Non,Case,Paille,Latrineapuit,Forage,7,0,0,7,1,0,7,0,46.5,Acceptable,Marche/Boutique,6,0,0,0,2,8,Phase 2,7000,6000,10000,15000,35000,2/semaine,1/semaine,"toute la loclité se nourri mal, les moyens manquent chez tout le monde, les gens vivent très mal dans ma localié.",7000,6000,10000,35000,15000,8,46.5,3
7853,1,23-12-2017 18:09:02,Soussou,04383R6121B,1990,27,M,GN04,Kankan,GN0405,Siguiri,GIN040511,Siguiri Centre,M,Aucun,15,8,Agriculture,Non,Case,Paille,Latrineapuit,Puit ordinaire,7,2,3,7,3,2,7,4,70.5,Acceptable,Marche/Boutique,2,3,2,3,0,19,Phase 2,6500,7000,10000,12000,30000,7/semaine,7/semaine,les denrées importées sont chers tous les prix augmentent du jour au lendemain au marché,6500,7000,10000,30000,12000,19,70.5,3
7854,3,23-12-2017 18:05:13,Francais,36275D9221B,1970,47,M,GN04,Kankan,GN0401,Kankan,GIN040108,Mamouroudou,M,Secondaire,17,9,Personnel de sante,Oui,Maison en banco,Tole,Latrineabeton,Source,7,2,0,7,2,1,7,0,54.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,6500,7000,10000,12000,25000,7/semaine,1/semaine,La situation alimentaire est très difficile cette année avec nous car nous n’avons pas fait de bonne récolte par manque de pluie et nous n'avons de forage,6500,7000,10000,25000,12000,0,54.5,3
7855,4,23-12-2017 18:02:11,Guerze,62953X8461B,1984,33,M,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Superieur,6,3,Profession liberale,Non,Maison en banco,Tole,Latrineapuit,Forage,7,0,0,7,3,1,7,0,49.5,Acceptable,Propre production/jardins,1,1,3,3,4,19,Phase 2,6500,6500,7000,12000,10000,1/semaine,1/mois,la situation est dure cette année car nous avons pas les aliments a cause du fait que les bétails on mangés toutes nos cultures,6500,6500,7000,10000,12000,19,49.5,3
7856,2,23-12-2017 17:57:57,Malinke,42053Y4021B,1979,38,M,GN04,Kankan,GN0403,Kouroussa,GIN040306,Douako,M,Primaire,11,6,Agriculture,Oui,Maison en dur,Tole,Latrineapuit,Forage,7,1,0,7,3,1,7,7,56,Acceptable,Propre production/jardins,0,0,0,0,0,0,Phase 1,5500,7000,6000,10000,20000,1/semaine,1/semaine,"dans ma localité certains vivent bien et d'autres par contre vivent très mal par manque de moyens, si non les prix sont abordable sur le marché.",5500,7000,6000,20000,10000,0,56,3
7857,8,23-12-2017 17:57:36,Francais,47231Y3421A,1999,18,M,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Primaire,5,2,Agriculture,Oui,Maison en banco,Tole,Latrineapuit,Robinet,7,1,0,4,1,0,7,1,38,Acceptable,Marche/Boutique,1,0,1,0,0,2,Phase 1,6500,6500,7000,12000,30000,1/mois,1/mois,les moyens ne nous permettent pas de manger à notre faim dans notre localité.,6500,6500,7000,30000,12000,2,38,3
7858,7,23-12-2017 17:57:10,Francais,55993G0021C,1994,23,M,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Superieur,1,1,Autre: etudiant,Non,Maison en dur,Tole,Latrineabeton,Forage,7,3,0,0,1,0,7,0,27.5,Limite,Aide ONG,7,1,7,0,7,23,Phase 3,5500,6000,9000,13000,25000,1/mois,1/mois,Actuellement les prix sont abordables sur le marche seulement les gens mangent pas bien par manque de moyen,5500,6000,9000,25000,13000,23,27.5,2
7859,1,23-12-2017 17:56:59,Francais,47670O2521D,1986,31,M,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Superieur,7,5,Profession liberale,Oui,Maison en dur,Tole,Latrineabeton,Puit ordinaire,7,1,0,7,3,3,7,7,58,Acceptable,Marche/Boutique,1,0,2,2,0,9,Phase 2,6500,7000,10000,12000,30000,1/mois,7/semaine,les prix des denrées alimentaires sont chers au marché la situation est un peu difficile,6500,7000,10000,30000,12000,9,58,3
7860,5,23-12-2017 17:53:42,Francais,44255T8121C,1992,25,F,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,F,Superieur,4,0,Profession liberale,Oui,Maison en dur,Tole,Toiletteavecchasse,Robinet,7,1,1,7,1,5,5,3,59,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,6500,7000,10000,12000,27000,1/mois,7/semaine,la situation alimentaire est très difficile dans sa localité,6500,7000,10000,27000,12000,0,59,3
7861,3,23-12-2017 17:52:15,Soussou,75284W9221D,1963,54,M,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Secondaire,14,11,Agriculture,Non,Case,Paille,Latrineapuit,Forage,7,3,0,7,1,0,5,1,55,Acceptable,Propre production/jardins,0,0,0,0,0,0,Phase 1,6500,7000,10000,12000,30000,1/mois,7/semaine,la situation est un peu critique ici  mais du côté de mon ménage nous arrivons à nous en sortir grace aux produits de notre plantation,6500,7000,10000,30000,12000,0,55,3
7862,4,23-12-2017 17:48:30,Francais,78854R8461C,1988,29,M,GN04,Kankan,GN0401,Kankan,GIN040103,Boula,M,Secondaire,7,4,Personnel de sante,Non,Maison en banco,Tole,Latrineapuit,Forage,7,1,0,7,2,2,7,1,53,Acceptable,Marche/Boutique,0,1,1,1,1,7,Phase 2,6500,6500,7000,10000,35000,1/mois,7/semaine,la situation est dure car les denrées sont rares sur le marché,6500,6500,7000,35000,10000,7,53,3
7863,3,23-12-2017 17:43:49,Francais,12604T9221A,1955,62,M,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Superieur,10,1,Personnel de sante,Oui,Maison en dur,Tole,Latrineabeton,Forage,7,2,7,7,2,4,7,0,85.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,6500,7000,10000,12000,22000,7/semaine,7/semaine,C’est difficile cette année car les prix sont exorbitants  sur le marché malgré que nous somme dans la période de récolte,6500,7000,10000,22000,12000,0,85.5,3
7864,1,23-12-2017 17:43:12,Francais,73604W0521A,1996,21,F,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Aucun,9,7,Sans emploi,Non,Case,Paille,Latrineapuit,Puit ordinaire,7,0,0,3,2,0,7,0,31.5,Limite,Marche/Boutique,5,0,7,7,0,33,Phase 3,6500,7000,10000,12000,30000,7/semaine,7/semaine,les prix des denrées sont chers au marché et augmentent  chaque jour nous ne mangeons pas à notre faim.,6500,7000,10000,30000,12000,33,31.5,2
7865,1,23-12-2017 17:34:49,Francais,14789B7821A,1997,20,F,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Superieur,6,4,Fonctionnaire,Oui,Maison en dur,Tole,Latrineabeton,Forage,7,0,1,7,2,2,7,7,57,Acceptable,Marche/Boutique,2,1,2,2,0,12,Phase 2,6500,7000,10000,12000,30000,7/semaine,7/semaine,les prix des denrées alimentaires sont chers au marché.nous ne mangeons pas à notre faim.,6500,7000,10000,30000,12000,12,57,3
7866,4,23-12-2017 17:34:47,Francais,65622N0661A,1990,27,M,GN04,Kankan,GN0401,Kankan,GIN040106,Karifamoriah,M,Superieur,1,0,Profession liberale,Oui,Maison en dur,Tole,Toiletteavecchasse,Forage,7,0,2,7,1,4,7,0,58.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,6500,6500,7000,10000,35000,5/semaine,7/semaine,la situation alimentaire est  dure car les produit sont chers sur le marché,6500,6500,7000,35000,10000,0,58.5,3
7867,2,23-12-2017 17:34:42,Francais,53734S3021D,1962,55,M,GN04,Kankan,GN0402,Kerouane,GIN040207,Sibiribaro,M,Secondaire,6,4,Profession liberale,Non,Maison en banco,Tole,Latrineapuit,Forage,7,0,0,5,3,0,5,3,41,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,6500,7000,10000,12000,22000,7/semaine,7/semaine,La situation alimentaire est très critique ici les prix ne sont pas du tout abordables,6500,7000,10000,22000,12000,0,41,3
7868,8,23-12-2017 17:31:46,Francais,64891F0421A,1981,36,M,GN04,Kankan,GN0401,Kankan,GIN040112,Tinti Oulen,M,Superieur,1,0,Profession liberale,Oui,Maison en dur,Tole,Toiletteavecchasse,Puit ordinaire,7,2,7,7,0,0,7,0,79.5,Acceptable,Marche/Boutique,2,0,0,0,0,2,Phase 1,6500,6500,7000,12000,35000,1/semaine,1/semaine,la population souffre beaucoup avec la cherté de la vie et les prix sont exorbitants .,6500,6500,7000,35000,12000,2,79.5,3
7869,4,23-12-2017 17:25:50,Francais,46840A1661D,1972,45,M,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Superieur,14,12,Profession liberale,Non,Maison en dur,Tole,Latrineabeton,Puit ordinaire,7,4,0,7,2,3,7,0,62.5,Acceptable,Marche/Boutique,0,0,1,0,0,1,Phase 1,6500,6500,7000,1000,12000,7/semaine,7/semaine,la situation est dure car il ya une rareté des denrées alimentaire sur le marché,6500,6500,7000,12000,1000,1,62.5,3
7870,7,23-12-2017 17:25:15,Francais,40491U1321D,1993,24,M,GN03,Faranah,GN0303,Faranah,GIN030303,Faranah centre,M,Superieur,1,0,Autre: etudiant,Non,Maison en banco,Tole,Latrineapuit,Forage,7,0,0,0,1,7,7,0,25.5,Limite,Marche/Boutique,3,1,2,2,2,15,Phase 2,5000,6500,9000,13000,25000,1/mois,1/mois,la situation alimentaire est très difficile les prix sont exorbitants sur le marche,5000,6500,9000,25000,13000,15,25.5,2
7871,1,23-12-2017 17:25:05,Francais,99897R7221B,1992,25,M,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Superieur,9,4,Sans emploi,Oui,Maison en dur,Tole,Latrineabeton,Puit ordinaire,7,2,0,4,2,7,7,7,52,Acceptable,Marche/Boutique,2,0,2,0,0,4,Phase 2,6500,7000,10000,12000,30000,1/mois,7/semaine,dans cette saison sèche toutes les denrées alimentaires sont chers au marché.,6500,7000,10000,30000,12000,4,52,3
7872,3,23-12-2017 17:20:07,Francais,79403Z9221B,1985,32,M,GN03,Faranah,GN0303,Faranah,GIN030310,Songoyah,M,Secondaire,3,1,Sans emploi,Non,Maison en dur,Tole,Latrineabeton,Forage,7,0,0,7,6,1,7,0,52.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,6500,7000,10000,12000,25000,7/semaine,7/semaine,La situation alimentaire est très difficile cette année avec nous car nous n’avons pas fait de bonne récolte par manque de pluie,6500,7000,10000,25000,12000,0,52.5,3
7873,8,23-12-2017 17:19:42,Poular,79505Y2821A,1983,34,M,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Aucun,15,7,Commercant,Non,Case,Paille,Latrineapuit,Forage,7,5,0,7,0,2,7,2,63.5,Acceptable,Marche/Boutique,4,2,1,0,1,10,Phase 2,5500,5000,8000,10000,30000,1/semaine,2/semaine,la vie est très chère dans notre localité et les aliments sont très couteux.,5500,5000,8000,30000,10000,10,63.5,3
7874,6,23-12-2017 17:17:51,Francais,99892F3021B,1963,54,M,GN04,Kankan,GN0402,Kerouane,GIN040204,Komodou,M,Secondaire,12,8,Agriculture,Non,Maison en banco,Paille,Latrineapuit,Forage,7,3,0,5,2,0,5,0,47.5,Acceptable,Marche/Boutique,7,3,2,0,7,22,Phase 3,5500,6500,8000,10000,30000,1/mois,1/semaine,avec le manque de pluies les recoltes n'ont pas du tout été bonne;donc les aliments se font rare,5500,6500,8000,30000,10000,22,47.5,3
7875,4,23-12-2017 17:15:38,Guerze,45070A2661D,1984,33,M,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Secondaire,14,3,Ouvrier,Non,Maison en banco,Tole,Latrineabeton,Puit ordinaire,7,0,0,1,1,1,7,0,23.5,Limite,Travail contre nourriture,2,0,3,0,0,5,Phase 3,6500,6500,7000,12000,35000,7/semaine,7/semaine,la situation est dure car les prix sont chers sur le marché,6500,6500,7000,35000,12000,5,23.5,2
7876,7,23-12-2017 17:15:24,Francais,75963O4021D,1992,25,M,GN03,Faranah,GN0303,Faranah,GIN030303,Faranah centre,M,Primaire,6,3,Profession liberale,Oui,Maison en banco,Tole,Latrineabeton,Robinet,7,0,0,3,2,0,7,0,31.5,Limite,Marche/Boutique,0,0,0,0,0,0,Phase 1,7000,7000,9000,12000,25000,1/mois,1/mois,la situation alimentaire est très difficile les prix sont exorbitants sur le marche,7000,7000,9000,25000,12000,0,31.5,2
7877,3,23-12-2017 17:11:26,Francais,74242L9221A,1966,51,M,GN03,Faranah,GN0303,Faranah,GIN030309,Sandenia,M,Secondaire,17,7,Sans emploi,Non,Maison en banco,Tole,Latrineapuit,Puit ameliore,7,1,0,7,6,0,7,1,55,Acceptable,Propre production/jardins,0,0,2,2,2,10,Phase 2,6500,7000,10000,12000,25000,7/semaine,1/semaine,C’est difficile cette année car les prix sont exorbitants  sur le marché malgré que nous somme dans la période de récolte,6500,7000,10000,25000,12000,10,55,3
7878,8,23-12-2017 17:08:36,Francais,76660Q5221D,1953,64,M,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Aucun,23,12,Commercant,Oui,Maison en dur,Tole,Latrineabeton,Robinet,7,0,0,7,2,3,7,0,50.5,Acceptable,Marche/Boutique,2,0,1,1,0,6,Phase 2,6500,6500,7000,12000,35000,1/mois,7/semaine,actuellement tout est chers dans notre localité parce que les prix sont exorbitants.,6500,6500,7000,35000,12000,6,50.5,3
7879,7,23-12-2017 17:03:10,Toma,91297L0221D,1992,25,M,GN03,Faranah,GN0303,Faranah,GIN030303,Faranah centre,M,Superieur,6,1,Autre: etudiante,Non,Case,Paille,Latrineapuit,Puit ameliore,7,0,0,4,5,0,4,0,37,Acceptable,Aide ONG,3,1,3,0,3,11,Phase 2,6500,7000,8000,12000,25000,1/mois,6/semaine,la situation alimentaire est très difficile les prix sont exorbitants sur le marche,6500,7000,8000,25000,12000,11,37,3
7880,3,23-12-2017 16:59:32,Francais,24309I8221C,1980,37,M,GN03,Faranah,GN0303,Faranah,GIN030303,Faranah centre,M,Secondaire,7,4,Personnel de sante,Oui,Maison en banco,Paille,Latrineapuit,Puit ameliore,7,0,0,0,5,2,7,0,24.5,Limite,Propre production/jardins,0,0,0,0,0,0,Phase 1,6500,7000,10000,12000,22000,1/mois,1/mois,La situation alimentaire est très difficile cette année avec nous car nous n’avons pas fait de bonne récolte par manque de pluie,6500,7000,10000,22000,12000,0,24.5,2
7881,8,23-12-2017 16:57:56,Francais,76612N4221A,1968,49,M,GN04,Kankan,GN0405,Siguiri,GIN040511,Siguiri Centre,M,Superieur,9,3,Fonctionnaire,Oui,Maison en dur,Tole,Toiletteavecchasse,Forage,7,1,0,7,0,5,7,0,53.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,6500,6500,7000,12000,35000,1/mois,1/mois,la cherté de la vie et le manque de denrées alimentaires dans notre localité.,6500,6500,7000,35000,12000,0,53.5,3
7882,1,23-12-2017 16:52:36,Francais,68685T9461B,1976,41,M,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Superieur,6,4,Fonctionnaire,Oui,Maison en dur,Tole,Toiletteavecchasse,Robinet,7,1,2,7,2,0,7,7,62,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,6500,7000,10000,12000,30000,1/mois,7/semaine,pour le moment je me débrouille pas mal mais la situation est très précaire  les gens ne mangent pas bien tout est chers dans ma localité,6500,7000,10000,30000,12000,0,62,3
7883,3,23-12-2017 16:52:25,Francais,15796A8221A,1982,35,M,GN03,Faranah,GN0303,Faranah,GIN030308,Passaya,M,Superieur,5,2,Fonctionnaire,Oui,Maison en banco,Tole,Latrineabeton,Forage,7,4,0,7,3,0,7,0,60.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,6500,7000,10000,12000,22000,1/mois,7/semaine,C’est difficile cette année car nous n'avons pas l'habitude d'acheter la nouriture mais la récolte n'a pas été bonne donc on est obligé d'acheter,6500,7000,10000,22000,12000,0,60.5,3
7884,9,23-12-2017 16:51:20,Malinke,76183M1221D,1967,50,M,GN04,Kankan,GN0404,Mandiana,GIN040403,Faralako,M,Aucun,15,7,Agriculture,Non,Case,Paille,Latrineapuit,Robinet,7,7,0,7,0,3,7,7,73,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,5500,6000,7000,12000,25000,1/mois,2/semaine,"ici nous vivons de l'agriculture, et cette année nos cultures ont vraiment données, en majorité nous ne nous plaignons donc pas cette année.",5500,6000,7000,25000,12000,0,73,3
7885,7,23-12-2017 16:46:03,Poular,84870L7321C,1994,23,F,GN03,Faranah,GN0303,Faranah,GIN030303,Faranah centre,F,Superieur,4,0,Agriculture,Non,Maison en dur,Tole,Latrineabeton,Forage,7,1,0,7,0,3,4,0,50,Acceptable,Marche/Boutique,3,3,4,3,2,24,Phase 3,5500,6500,7000,1000,25000,2/semaine,1/semaine,les prix sont très élevés à faranah et il y'a un manque total d'aliments,5500,6500,7000,25000,1000,24,50,3
7886,3,23-12-2017 16:41:49,Francais,74443Y8221B,1993,24,F,GN03,Faranah,GN0303,Faranah,GIN030303,Faranah centre,M,Superieur,10,5,Profession liberale,Oui,Maison en dur,Tole,Latrineabeton,Puit ameliore,7,0,0,7,5,0,7,0,50.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,6500,7000,10000,12000,22000,7/semaine,7/semaine,la situation alimentaire est très difficile cette année  car la récolte n'a pas été bonne manque de pluie,6500,7000,10000,22000,12000,0,50.5,3
7887,4,23-12-2017 16:40:10,Francais,48161W9321D,1988,29,F,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Superieur,5,2,Fonctionnaire,Oui,Maison en dur,Tole,Latrineapuit,Robinet,7,1,7,7,2,7,7,0,85.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,6500,6500,7000,12000,35000,1/mois,1/mois,la situation est dure a cause des prix sur le marché,6500,6500,7000,35000,12000,0,85.5,3
7888,9,23-12-2017 16:40:02,Malinke,23221W1021D,1993,24,F,GN04,Kankan,GN0405,Siguiri,GIN040511,Siguiri Centre,M,Superieur,15,6,Fonctionnaire,Oui,Maison en dur,Tole,Latrineabeton,Robinet,7,1,2,7,1,4,7,2,62.5,Acceptable,Marche/Boutique,4,0,0,0,0,4,Phase 1,5000,6500,7000,12000,25000,1/mois,2/semaine,"dans ma localité les gens vivent difficilement, la vie est très dure actuellement, ils vivent très mal par manque d'aliment et de moyens.",5000,6500,7000,25000,12000,4,62.5,3
7889,1,23-12-2017 16:37:41,Francais,51006O3461D,1980,37,M,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Secondaire,16,8,Profession liberale,Oui,Maison en dur,Tole,Toiletteavecchasse,Robinet,7,0,0,7,4,7,7,0,56.5,Acceptable,Marche/Boutique,3,2,0,0,0,7,Phase 2,6500,7000,10000,12000,30000,7/semaine,7/semaine,les prix des denrées alimentaires sont chers au marché .,6500,7000,10000,30000,12000,7,56.5,3
7890,2,23-12-2017 16:34:08,Francais,33731K3021B,1968,49,M,GN04,Kankan,GN0401,Kankan,GIN040111,Sabadou Baranama,M,Secondaire,11,6,Agriculture,Non,Maison en banco,Paille,Latrineapuit,Puit ordinaire,7,4,0,7,1,3,6,3,62.5,Acceptable,Marche/Boutique,1,1,0,0,0,3,Phase 1,600,7000,10000,12000,22000,5/semaine,3/semaine,la situation alimentaire est un peu difficile cette année surtout au niveau de la culture du riz les récoltes n'ont pas porté fruit à cause du manque de la pluie .,600,7000,10000,22000,12000,3,62.5,3
7891,3,23-12-2017 16:33:17,Kissi,39266I7221D,1979,38,M,GN03,Faranah,GN0303,Faranah,GIN030303,Faranah centre,M,Primaire,12,4,Ouvrier,Non,Maison en banco,Tole,Latrineabeton,Robinet,7,6,2,7,0,0,7,4,73.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,7000,6500,10000,12000,22000,7/semaine,7/semaine,"La situation alimentaire a été du tombola cette année par ce que d'autres on fait une bonne récolte par contre d'autres non , c'est pas facile quand même",7000,6500,10000,22000,12000,0,73.5,3
7892,1,23-12-2017 16:29:27,Francais,25870U7461B,1972,45,F,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Secondaire,6,4,Profession liberale,Oui,Maison en dur,Tole,Toiletteavecchasse,Robinet,7,0,1,7,1,7,7,1,58,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,6500,7000,10000,12000,30000,7/semaine,7/semaine,les prix des denrées alimentaires sont chers au marché tu peut aller beaucoup d'argent au marché et revenir avec peu de chose dans le panier.,6500,7000,10000,30000,12000,0,58,3
7893,7,23-12-2017 16:29:05,Francais,98062S9321C,1994,23,M,GN03,Faranah,GN0303,Faranah,GIN030303,Faranah centre,M,Superieur,1,0,Sans emploi,Non,Maison en dur,Tole,Latrineabeton,Forage,7,3,2,7,1,3,0,3,64.5,Acceptable,Marche/Boutique,6,5,3,0,3,22,Phase 3,5000,6000,6700,10000,25000,7/semaine,7/semaine,la situation alimentaire dans sa localité est très difficile les prix ds denrées alimentaires sont très cher,5000,6000,6700,25000,10000,22,64.5,3
7894,9,23-12-2017 16:28:26,Malinke,06825F2121A,1993,24,F,GN04,Kankan,GN0405,Siguiri,GIN040511,Siguiri Centre,M,Secondaire,10,5,Fonctionnaire,Oui,Maison en dur,Tole,Latrineabeton,Puit ameliore,7,1,0,7,1,0,7,0,49.5,Acceptable,Marche/Boutique,0,0,0,0,0,0,Phase 1,7000,6500,7000,11000,30000,2/semaine,2/semaine,"dans ma localité ceux qui vivent mal sont plus que ceux qui se nourrissent bien, les prix sont chers sur le marché, ils varient le jour au jour.",7000,6500,7000,30000,11000,0,49.5,3
7895,4,23-12-2017 16:27:57,Malinke,15365V2021B,1985,32,F,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,F,Superieur,15,8,Personnel de sante,Non,Maison en dur,Tole,Latrineapuit,Robinet,7,2,0,7,5,3,7,0,59.5,Acceptable,Marche/Boutique,2,2,2,2,2,16,Phase 2,6500,6500,7000,12000,35000,7/semaine,7/semaine,les prix des denrées sont chères et nous avons pas assez de moyens pour nous offrir a manger,6500,6500,7000,35000,12000,16,59.5,3
7896,3,23-12-2017 16:25:04,Francais,79324G7221B,1988,29,M,GN03,Faranah,GN0303,Faranah,GIN030303,Beindou,M,Secondaire,5,2,Personnel de sante,Non,Maison en banco,Tole,Latrineabeton,Robinet,7,0,0,7,3,4,7,0,52.5,Acceptable,Propre production/jardins,0,0,2,2,2,10,Phase 2,6500,7000,10000,12000,22000,1/mois,7/semaine,comme c'est la periode de recolte nous souffrons pas beaucoup seulement les prix des denrées sont chers au marché,6500,7000,10000,22000,12000,10,52.5,3
7897,4,23-12-2017 16:18:31,Guerze,92526D1021B,1984,33,F,GN04,Kankan,GN0401,Kankan,GIN040101,Balandougou,M,Superieur,5,3,Personnel de sante,Non,Maison en banco,Tole,Latrineapuit,Robinet,7,2,0,3,3,7,7,0,45.5,Acceptable,Propre production/jardins,3,0,3,2,0,12,Phase 2,6500,6500,7000,12000,35000,1/mois,1/mois,la situation est dure car nos champs n'ont pas donné pas donné cette année,6500,6500,7000,35000,12000,12,45.5,3
7898,1,23-12-2017 16:18:12,Poular,41108A5461B,1982,35,M,GN04,Kankan,GN0401,Kankan,GIN040105,Kankan Centre,M,Primaire,7,4,Commercant,Oui,Maison en dur,Tole,Toiletteavecchasse,Forage,7,0,0,7,2,0,7,2,48.5,Acceptable,Marche/Boutique,2,0,0,0,0,2,Phase 1,6500,7000,10000,12000,30000,1/mois,7/semaine,les prix des denrées alimentaires sont chers au marché.,6500,7000,10000,30000,12000,2,48.5,3
7899,3,23-12-2017 16:17:08,Francais,71024U7221A,1975,42,M,GN03,Faranah,GN0303,Faranah,GIN030304,Gnaleah,M,Secondaire,13,4,Sans emploi,Oui,Maison en banco,Tole,Latrineapuit,Forage,7,0,0,7,6,0,7,0,51.5,Acceptable,Marche/Boutique,3,0,3,3,3,18,Phase 2,6500,7000,10000,12000,22000,1/semaine,1/semaine,La situation alimentaire est très difficile cette année avec nous car nous n’avons pas fait de bonne récolte par manque de pluie,6500,7000,10000,22000,12000,18,51.5,3
